card,card_type,comment,del,elapsed,elapsed_plus,event_incident_typefk,goal_type,id,match_id,n,player1,pos_x,pos_y,rcards,sortorder,stats,subtype,team,type,value,ycards
,y,y,,45,,129,,3658971,9646,287,427062,,,,1,,hands,8178,card,,
,y,y,,51,,505,,3659051,9646,295,109615,,,,0,,Unsportsmanlike Cond,8178,card,,
,y,y,,65,,505,,3659132,9646,313,387727,,,,0,,Unsportsmanlike Cond,9789,card,,
,y,y,,31,,505,,3662417,9647,230,58351,,,,3,,Unsportsmanlike Cond,9788,card,,
,y,y,,64,,505,,3662712,9647,274,36084,,,,1,,Unsportsmanlike Cond,10269,card,,
,y,y,,76,,79,,3662760,9647,289,207236,,,,2,,verbal_abuse,9788,card,,
,y,y,,15,,73,,3656793,9648,163,212893,,,,3,,serious_fouls,8226,card,,
,y,y,,18,,73,,3656799,9648,164,27425,,,,0,,serious_fouls,8406,card,,
,y,y,,47,,70,,3657417,9648,190,37319,,,,1,,,8406,card,,
,y,y,,53,,70,,3657508,9648,196,26982,,,,1,,,8406,card,,
,y,y,,77,,73,,3657914,9648,214,27420,,,,1,,serious_fouls,8226,card,,
,y,y,,76,,70,,3657846,9649,214,441164,,,,1,,,10189,card,,
,y,y,,78,,70,,3657897,9649,216,27314,,,,1,,,9904,card,,
,y,y,,90,2,70,,3658231,9649,234,179491,,,,5,,,9904,card,,
,y,y,,52,,505,,3657485,9650,258,196205,,,,1,,Unsportsmanlike Cond,8697,card,,
,y,y,,78,,325,,3657895,9650,294,36889,,,,1,,pushing,8177,card,,
,y,y,,90,2,77,,3658240,9650,311,42860,,,,9,,shirt_pull,8697,card,,
,y,y,,44,,70,,3657173,9651,263,36771,,,,3,,,8358,card,,
,y,y,,64,,70,,3657702,9651,293,237541,,,,1,,,8358,card,,
,y,y,,75,,70,,3657842,9651,305,167094,,,,1,,,9810,card,,
,y,y,,78,,70,,3657906,9651,309,355358,,,,0,,,8358,card,,
,y,y,,56,,643,,3657547,9652,319,36086,,,,1,,advantage,8722,card,,
,y,y,,72,,325,,3657786,9652,344,30986,,,,4,,pushing,9790,card,,
,y,y,,79,,505,,3657909,9652,353,127945,,,,1,,Unsportsmanlike Cond,8722,card,,
,y,y,,79,,505,,3657912,9652,354,30840,,,,2,,Unsportsmanlike Cond,9790,card,,
,y,y,,44,,505,,3661969,9653,267,35828,,,,2,,Unsportsmanlike Cond,8460,card,,
,,y,1,45,,505,,3661978,9653,103,,,,,9,,Unsportsmanlike Cond,,card,,
,y,y,,45,,505,,3662031,9653,273,94915,,,,9,,Unsportsmanlike Cond,9905,card,,
,y,y,,62,,505,,3662079,9653,292,36379,,,,0,,Unsportsmanlike Cond,8460,card,,
,y,y,,68,,505,,3662097,9653,298,130667,,,,1,,Unsportsmanlike Cond,9905,card,,
,y,y,,37,,70,,3897799,9654,115,30889,,,,0,,,9823,card,,
,y,y,,62,,70,,3898147,9654,206,13518,,,,1,,,9789,card,,
,y,y,,85,,70,,3898411,9654,279,71399,,,,1,,,9789,card,,
,y,y,,66,,70,,3891851,9655,214,158879,,,,1,,,10189,card,,
,y,y,,69,,643,,3891882,9655,230,303905,,,,3,,advantage,8406,card,,
,y,y,,84,,73,,3891997,9655,292,33338,,,,3,,serious_fouls,10189,card,,
,y,y,,86,,70,,3892010,9655,301,150922,,,,1,,,8406,card,,
,y,y,,9,,73,,3902682,9656,39,303914,,,,2,,serious_fouls,8226,card,,
,y,y,,43,,73,,3903183,9656,161,192625,,,,1,,serious_fouls,9788,card,,
,y,y,,19,,203,,3893992,9657,72,164259,,,,0,,emergency_brake,8697,card,,
,y,y,,21,,643,,3894029,9657,89,303484,,,,2,,advantage,8697,card,,
,y,y,,44,,70,,3894480,9657,159,287894,,,,0,,,9905,card,,
,y,y,,69,,25,,3895518,9657,251,94139,,,,2,,stall_time,8697,card,,
,y,y,,72,,70,,3895568,9657,259,278863,,,,1,,,9905,card,,
,y,y,,74,,70,,3895590,9657,263,178538,,,,2,,,9905,card,,
,y,y,,44,,70,,3910709,9657,334,237542,,,,0,,,9905,card,,
,y,y,,4,,70,,3893765,9658,13,25483,,,,2,,,9904,card,,
,y,y,,43,,70,,3894499,9658,139,34420,,,,1,,,9810,card,,
,y,y,,46,,70,,3894945,9658,154,570956,,,,2,,,9904,card,,
,y,y,,60,,70,,3895334,9658,200,553597,,,,0,,,9810,card,,
,y,y,,27,,70,,3894097,9659,107,121093,,,,6,,,10269,card,,
,y,y,,5,,70,,3893781,9660,224,128827,,,,1,,,9790,card,,
,y,y,,28,,70,,3894117,9660,98,26255,,,,3,,,8178,card,,
,y,y,,35,,70,,3894265,9660,146,30840,,,,6,,,9790,card,,
,y,y,,41,,70,,3894420,9660,148,30966,,,,2,,,9790,card,,
,y,y,,45,2,70,,3894596,9660,157,24104,,,,6,,,9790,card,,
,y,y,,45,6,505,,3894657,9660,189,141113,,,,12,,Unsportsmanlike Cond,9790,card,,
,y,y,,45,6,505,,3894728,9660,190,191080,,,,13,,Unsportsmanlike Cond,8178,card,,
,y,y,,52,,70,,3895219,9660,194,97747,,,,1,,,9790,card,,
,y,y,,88,,70,,3896138,9660,308,109615,,,,2,,,8178,card,,
,y,y,,25,,70,,3904612,9661,53,448806,,,,1,,,8358,card,,
,y,y,,73,,70,,3905679,9661,186,196311,,,,0,,,8358,card,,
,y,y,,77,,70,,3905713,9661,193,167589,,,,2,,,8722,card,,
,y,y,,89,,505,,3905871,9661,243,112978,,,,5,,Unsportsmanlike Cond,8358,card,,
,y,y,,31,,70,,3904653,9662,111,12330,,,,1,,,8177,card,,
,y,y,,42,,70,,3904822,9662,140,26545,,,,1,,,8177,card,,
,y,y,,15,,70,,3933760,9663,34,37292,,,,2,,,9788,card,,
,y,y,,66,,70,,3934838,9663,203,269788,,,,1,,,9788,card,,
,y,y,,80,,70,,3934933,9663,238,331528,,,,2,,,9789,card,,
,y,y,,83,,70,,3934955,9663,245,39455,,,,0,,,9789,card,,
,y,y,,90,,70,,3935059,9663,263,161660,,,,3,,,9789,card,,
,y,y,,37,,505,,3922588,9664,107,193901,,,,1,,Unsportsmanlike Cond,9905,card,,
,y,y,,57,,505,,3923334,9664,197,49885,,,,3,,Unsportsmanlike Cond,9905,card,,
,y,y,,75,,505,,3923653,9664,265,487867,,,,2,,Unsportsmanlike Cond,8178,card,,
,y,y,,87,,505,,3924025,9664,321,201888,,,,2,,Unsportsmanlike Cond,9905,card,,
,y,y,,18,,70,,3931922,9665,59,141113,,,,2,,,9790,card,,
,y,y,,22,,70,,3931954,9665,74,240348,,,,1,,,9790,card,,
,y,y,,45,,70,,3932346,9665,161,193530,,,,2,,,9790,card,,
,y,y,,62,,70,,3932990,9665,214,28480,,,,3,,,8721,card,,
,y,y,,67,,70,,3933029,9665,236,27316,,,,1,,,8721,card,,
,y,y,,31,,70,,3922457,9666,119,36035,,,,1,,,8406,card,,
,y,y,,33,,70,,3922493,9666,124,269666,,,,1,,,8460,card,,
,y,y,,39,,70,,3922644,9666,149,26928,,,,2,,,8460,card,,
,y,y,,45,1,70,,3922804,9666,174,141082,,,,2,,,8460,card,,
,y,y,,90,,70,,3924141,9666,352,324910,,,,1,,,8406,card,,
,y,y,,57,,73,,3923339,9667,179,196366,,,,2,,serious_fouls,8722,card,,
,y,y,,62,,73,,3923459,9667,197,39841,,,,3,,serious_fouls,8226,card,,
,y,y,,75,,73,,3923640,9667,233,167589,,,,0,,serious_fouls,8722,card,,
,y,y,,57,,70,,3920499,9668,348,91984,,,,2,,,8177,card,,
,y,y,,66,,70,,3920560,9668,349,278831,,,,2,,,8177,card,,
,y,y,,69,,70,,3920575,9668,245,115847,,,,1,,,9904,card,,
,y,y,,83,,70,,3920707,9668,312,40605,,,,1,,,8177,card,,
,y,y,,45,1,70,,3920794,9668,347,260470,,,,3,,,9904,card,,
,y,y,,31,,70,,3925547,9669,96,212470,,,,1,,,10269,card,,
,y,y,,90,2,70,,3926808,9669,315,26195,,,,8,,,8697,card,,
,y,y,,32,,70,,3922484,9670,115,158234,,,,4,,,9810,card,,
,y,y,,38,,70,,3922601,9670,136,38647,,,,2,,,9810,card,,
,y,y,,66,,70,,3923516,9670,216,30924,,,,2,,,9823,card,,
,y,y,,37,,505,,3922590,9671,94,33338,,,,0,,Unsportsmanlike Cond,10189,card,,
,y,y,,42,,70,,3922704,9671,103,37389,,,,1,,,8358,card,,
,y,y,,56,,70,,3923316,9671,147,68253,,,,2,,,10189,card,,
,y,y,,65,,129,,3923504,9671,190,27335,,,,3,,hands,10189,card,,
,y,y,,29,,70,,3950106,9672,89,34267,,,,0,,,8226,card,,
,y,y,,31,,70,,3950158,9672,94,36183,,,,2,,,9823,card,,
,y,y,,54,,70,,3951056,9672,193,212893,,,,0,,,8226,card,,
,y,y,,88,,70,,3951999,9672,333,30889,,,,1,,,9823,card,,
,r,r,,90,,63,,3952081,9672,341,36774,,,,2,,serious_fouls,8226,card,,
,y,y,,77,,505,,3951577,9673,299,147729,,,,0,,Unsportsmanlike Cond,8721,card,,
,y,y,,87,,70,,3951944,9673,309,36784,,,,1,,,10189,card,,
,y,y,,9,,73,,3949840,9674,38,27475,,,,1,,serious_fouls,9810,card,,
,y,y,,59,,73,,3951227,9674,227,158234,,,,1,,serious_fouls,9810,card,,
,y,y,,69,,73,,3951355,9674,254,155534,,,,1,,serious_fouls,9810,card,,
,y,y,,75,,325,,3951469,9674,284,114044,,,,1,,pushing,9788,card,,
,y,y,,90,1,70,,3952047,9674,349,207236,,,,7,,,9788,card,,
,y2,y2,,90,3,177,,3952115,9674,355,207236,,,,12,,serious_fouls,9788,card,,
,y,y,,90,3,79,,3952127,9674,356,30530,,,,13,,verbal_abuse,9810,card,,
,y,y,,73,,73,,3951434,9675,244,237541,,,,3,,serious_fouls,8358,card,,
,y,y,,16,,643,,3949919,9676,49,27429,,,,3,,advantage,8178,card,,
,y,y,,17,,70,,3949939,9676,56,78314,,,,3,,,9904,card,,
,y,y,,41,,70,,3950393,9676,143,179491,,,,2,,,9904,card,,
,y,y,,78,,70,,3951599,9676,350,36186,,,,4,,,9904,card,,
,y,y,,21,,70,,3959628,9677,73,97734,,,,2,,,10269,card,,
,y2,y2,,28,,198,,3959647,9677,102,97734,,,,0,,emergency_brake,10269,card,,
,y,y,,31,,70,,3959662,9677,112,26982,,,,2,,,8406,card,,
,y,y,,52,,70,,3960226,9677,176,212470,,,,3,,,10269,card,,
,y,y,,58,,70,,3960326,9677,200,36035,,,,4,,,8406,card,,
,y,y,,64,,70,,3960409,9677,228,212892,,,,3,,,10269,card,,
,y,y,,75,,70,,3960462,9677,270,26618,,,,2,,,8406,card,,
,y,y,,20,,70,,3958194,9678,58,196205,,,,1,,,8697,card,,
,y,y,,32,,70,,3958268,9678,94,141113,,,,1,,,9790,card,,
,y,y,,37,,70,,3958322,9678,108,27461,,,,2,,,9790,card,,
,y,y,,62,,70,,3958888,9678,185,30840,,,,2,,,9790,card,,
,y,y,,72,,70,,3958947,9678,210,35989,,,,2,,,8697,card,,
,y,y,,80,,70,,3959067,9678,243,240348,,,,1,,,9790,card,,
,y,y,,89,,70,,3959188,9678,277,27512,,,,1,,,8697,card,,
,y2,y2,,89,,26,,3959195,9678,285,35989,,,,3,,,8697,card,,
,y,y,,90,5,70,,3959376,9678,320,35852,,,,15,,,8697,card,,
,y,y,,23,,70,,3953704,9679,61,91984,,,,4,,,8177,card,,
,y,y,,67,,70,,3954364,9679,222,26545,,,,6,,,8177,card,,
,y,y,,90,4,70,,3954830,9679,318,40108,,,,11,,,8177,card,,
,y,y,,64,,505,,3951298,9680,195,269666,,,,2,,Unsportsmanlike Cond,8460,card,,
,y,y,,77,,77,,3951513,9680,248,291015,,,,1,,shirt_pull,8460,card,,
,y,y,,84,,505,,3951767,9680,309,150565,,,,9,,Unsportsmanlike Cond,9789,card,,
,y,y,,85,,505,,3951813,9680,278,37048,,,,1,,Unsportsmanlike Cond,8460,card,,
,y,y,,67,,70,,3970287,9681,241,190796,,,,1,,,10189,card,,
,y,y,,77,,70,,3970456,9681,277,145551,,,,2,,,10189,card,,
,y,y,,81,,70,,3970611,9681,290,49885,,,,5,,,9905,card,,
,y,y,,4,,70,,3968912,9682,15,215168,,,,1,,,8178,card,,
,y,y,,54,,73,,3970041,9682,130,36086,,,,1,,serious_fouls,8722,card,,
,y,y,,62,,70,,3970235,9682,153,264221,,,,0,,,8722,card,,
,y,y,,53,,203,,3977020,9683,168,114044,,,,3,,emergency_brake,9788,card,,
,y,y,,73,,79,,3977216,9683,243,37292,,,,1,,verbal_abuse,9788,card,,
,y,y,,49,,70,,3970008,9684,177,240348,,,,1,,,9790,card,,
,y,y,,70,,73,,3970352,9684,252,571709,,,,0,,serious_fouls,9790,card,,
,y,y,,89,,70,,3970916,9684,310,324910,,,,3,,,8406,card,,
,y,y,,90,2,70,,3970986,9684,323,461356,,,,8,,,9790,card,,
,y,y,,18,,70,,3972436,9685,79,116645,,,,3,,,9904,card,,
,y,y,,40,,70,,3972578,9685,127,25483,,,,1,,,9904,card,,
,y,y,,75,,70,,3973036,9685,254,177942,,,,1,,,8226,card,,
,y,y,,84,,70,,3973205,9685,286,94916,,,,1,,,9904,card,,
,y,y,,90,2,505,,3973343,9685,326,172321,,,,5,,Unsportsmanlike Cond,9904,card,,
,y,y,,80,,70,,3970703,9686,236,20125,,,,2,,,8177,card,,
,y,y,,32,,70,,3969218,9687,87,141082,,,,2,,,8460,card,,
,y,y,,70,,70,,3970328,9687,235,303484,,,,1,,,8697,card,,
,y,y,,89,,70,,3970816,9687,285,41927,,,,1,,,8697,card,,
,y,y,,67,,70,,3978681,9688,195,38647,,,,1,,,9810,card,,
,y,y,,77,,70,,3978725,9688,225,303912,,,,1,,,9789,card,,
,y,y,,82,,70,,3978780,9688,244,94652,,,,3,,,9789,card,,
,y,y,,85,,70,,3978818,9688,252,38188,,,,1,,,9810,card,,
,y,y,,19,,70,,3968112,9689,51,317822,,,,5,,,10269,card,,
,r,r,,70,,269,,3968485,9689,241,196203,,,,2,,shirt_pull,8358,card,,
,y,y,,71,,79,,3968491,9689,247,132844,,,,0,,verbal_abuse,8358,card,,
,y,y,,90,3,643,,3968614,9689,312,212865,,,,9,,advantage,8358,card,,
,,y,1,90,3,79,,3968615,9689,320,,,,,10,,verbal_abuse,,card,,
,y,y,,41,,70,,3991606,9690,130,212867,,,,2,,,8178,card,,
,y,y,,68,,79,,3992049,9690,228,27427,,,,3,,verbal_abuse,8178,card,,
,y,y,,89,,70,,3992356,9690,286,208230,,,,2,,,8178,card,,
,y,y,,23,,70,,3987380,9691,80,30707,,,,2,,,9789,card,,
,y,y,,26,,70,,3987397,9691,87,447084,,,,1,,,8226,card,,
,,y,1,35,,70,,3987455,9691,360,,,,,0,,,,card,,
,y,y,,64,,70,,3987671,9691,242,34267,,,,1,,,8226,card,,
,y,y,,86,,79,,3987828,9691,322,36011,,,,0,,verbal_abuse,8226,card,,
,y,y,,88,,70,,3987841,9691,327,27420,,,,1,,,8226,card,,
,y,y,,9,,70,,3988246,9692,25,113340,,,,2,,,8177,card,,
,y,y,,55,,70,,3989250,9692,175,20125,,,,1,,,8177,card,,
,y,y,,68,,70,,3989467,9692,208,207236,,,,2,,,9788,card,,
,y,y,,80,,70,,3989698,9692,251,40108,,,,1,,,8177,card,,
,y,y,,90,2,70,,3990059,9692,288,114025,,,,6,,,9788,card,,
,y,y,,71,,70,,3989507,9693,221,78908,,,,1,,,9904,card,,
,y,y,,84,,70,,3989830,9693,262,169200,,,,1,,,8721,card,,
,y,y,,90,3,70,,3990119,9693,295,116645,,,,6,,,9904,card,,
,y,y,,21,,70,,3997059,9694,67,41927,,,,1,,,8697,card,,
,y,y,,31,,203,,3997134,9694,349,97762,,,,1,,emergency_brake,9810,card,,
,y,y,,85,,70,,3998060,9694,334,158234,,,,1,,,9810,card,,
,y,y,,90,2,70,,3998167,9694,350,35989,,,,5,,,8697,card,,
,y,y,,78,,505,,3996371,9696,308,79982,,,,0,,Unsportsmanlike Cond,9790,card,,
,y,y,,37,,70,,3988604,9697,126,303905,,,,1,,,8406,card,,
,y,y,,60,,73,,3989376,9698,161,215804,,,,2,,serious_fouls,8460,card,,
,y,y,,64,,73,,3989419,9698,172,212865,,,,0,,serious_fouls,8358,card,,
,y,y,,74,,70,,3989542,9698,205,196311,,,,4,,,8358,card,,
,y,y,,77,,73,,3989622,9698,230,132844,,,,5,,serious_fouls,8358,card,,
,y,y,,90,1,505,,3990036,9698,259,37048,,,,2,,Unsportsmanlike Cond,8460,card,,
,y,y,,90,3,70,,3990106,9698,267,33065,,,,7,,,8358,card,,
,y,y,,41,,70,,4007260,9699,107,264221,,,,2,,,8722,card,,
,y,y,,67,,70,,4008094,9699,192,68253,,,,1,,,10189,card,,
,y,y,,28,,70,,4013300,9700,83,487867,,,,1,,,8178,card,,
,y,y,,49,,70,,4013640,9700,144,31199,,,,1,,,8178,card,,
,y,y,,51,,505,,4013664,9700,158,114044,,,,2,,Unsportsmanlike Cond,9788,card,,
,y,y,,62,,70,,4013782,9700,188,427062,,,,1,,,8178,card,,
,y,y,,90,3,79,,4014031,9700,298,37373,,,,9,,verbal_abuse,8178,card,,
,y,y,,20,,203,,4014346,9701,64,163670,,,,3,,emergency_brake,8721,card,,
,y,y,,25,,325,,4014356,9701,78,35708,,,,0,,pushing,8460,card,,
,y,y,,29,,325,,4014373,9701,101,97727,,,,5,,pushing,8460,card,,
,y,y,,51,,325,,4014921,9701,159,28480,,,,0,,pushing,8721,card,,
,y,y,,57,,73,,4015027,9701,179,147729,,,,1,,serious_fouls,8721,card,,
,y,y,,73,,73,,4015155,9701,236,298915,,,,1,,serious_fouls,8721,card,,
,y,y,,45,1,73,,4010026,9702,162,89240,,,,6,,serious_fouls,10269,card,,
,y,y,,56,,79,,4010273,9702,213,287231,,,,1,,verbal_abuse,9905,card,,
,y,y,,58,,73,,4010300,9702,219,177720,,,,2,,serious_fouls,10269,card,,
,,y,1,61,,73,,4010336,9702,329,,,,,1,,serious_fouls,,card,,
,y,y,,90,,73,,4010683,9702,309,178538,,,,1,,serious_fouls,9905,card,,
,y,y,,32,,70,,4006132,9704,124,145561,,,,2,,,9810,card,,
,y,y,,35,,70,,4006158,9704,150,309496,,,,2,,,8226,card,,
,y,y,,58,,505,,4006348,9704,264,39841,,,,5,,Unsportsmanlike Cond,8226,card,,
,y,y,,73,,70,,4006445,9704,333,30530,,,,1,,,9810,card,,
,y,y,,88,,508,,4006540,9704,404,242709,,,,0,,Removing Shirt,8226,card,,
,y,y,,53,,70,,4007850,9705,183,13518,,,,1,,,9789,card,,
,y,y,,72,,73,,4008166,9705,247,278831,,,,2,,serious_fouls,8177,card,,
,y,y,,87,,25,,4010218,9705,331,36878,,,,3,,stall_time,8177,card,,
,y,y,,21,,70,,4006871,9706,64,164259,,,,1,,,8697,card,,
,y,y,,35,,70,,4007081,9706,119,116645,,,,1,,,9904,card,,
,y,y,,66,,70,,4008068,9706,216,36186,,,,0,,,9904,card,,
,y,y,,69,,70,,4008105,9706,231,154245,,,,1,,,8697,card,,
,y,y,,84,,70,,4008430,9706,282,78314,,,,0,,,9904,card,,
,y,y,,90,2,70,,4008674,9706,318,35852,,,,13,,,8697,card,,
,y,y,,40,,70,,4007196,9707,126,37879,,,,1,,,8358,card,,
,y,y,,54,,70,,4007890,9707,171,355358,,,,1,,,8358,card,,
,y,y,,55,,70,,4007908,9707,177,307069,,,,2,,,9790,card,,
,y,y,,69,,70,,4008124,9707,203,30966,,,,1,,,9790,card,,
,y,y,,12,,70,,4017928,9708,38,46875,,,,2,,,9823,card,,
,y,y,,43,,70,,4018213,9708,158,36771,,,,1,,,8358,card,,
,y,y,,75,,73,,4019690,9709,311,71399,,,,2,,serious_fouls,9789,card,,
,y,y,,37,,70,,4019186,9710,110,26588,,,,1,,,9788,card,,
,y,y,,63,,70,,4019540,9710,185,154245,,,,1,,,8697,card,,
,y2,y2,,66,,26,,4019585,9710,207,154245,,,,1,,,8697,card,,
,y,y,,70,,505,,4019619,9710,213,35989,,,,2,,Unsportsmanlike Cond,8697,card,,
,y,y,,4,,129,,4018835,9711,13,303914,,,,1,,hands,8226,card,,
,y,y,,44,,70,,4019272,9711,122,37373,,,,1,,,8178,card,,
,y,y,,47,,70,,4019340,9711,139,27310,,,,1,,,8178,card,,
,y,y,,89,,70,,4019871,9711,284,34114,,,,2,,,8178,card,,
,y,y,,68,,70,,4018529,9712,235,66940,,,,1,,,8406,card,,
,y,y,,71,,643,,4018569,9712,249,37319,,,,3,,advantage,8406,card,,
,y,y,,88,,70,,4018733,9712,305,26660,,,,1,,,8406,card,,
,y,y,,24,,73,,4019049,9713,75,38647,,,,0,,serious_fouls,9810,card,,
,y,y,,51,,70,,4019368,9713,169,278831,,,,0,,,8177,card,,
,y,y,,66,,25,,4019582,9713,236,40605,,,,0,,stall_time,8177,card,,
,y,y,,67,,73,,4019593,9713,240,355357,,,,0,,serious_fouls,9810,card,,
,y,y,,80,,70,,4019732,9713,269,155534,,,,1,,,9810,card,,
,r,r,,54,,63,,4018370,9714,194,29471,,,,0,,serious_fouls,10269,card,,
,y,y,,66,,79,,4018517,9714,234,27234,,,,1,,verbal_abuse,10269,card,,
,y,y,,66,,79,,4018519,9714,235,30840,,,,2,,verbal_abuse,9790,card,,
,y,y,,77,,77,,4018636,9714,282,89240,,,,1,,shirt_pull,10269,card,,
,y,y,,48,,70,,4018296,9715,113,167589,,,,0,,,8722,card,,
,y,y,,48,,79,,4018301,9715,114,237542,,,,1,,verbal_abuse,9905,card,,
,y,y,,63,,70,,4018466,9715,144,51841,,,,1,,,9905,card,,
,y,y,,69,,70,,4018535,9715,163,36086,,,,1,,,8722,card,,
,y,y,,77,,70,,4018628,9715,189,94915,,,,1,,,9905,card,,
,y,y,,79,,70,,4018644,9715,197,201888,,,,1,,,9905,card,,
,y,y,,48,,70,,4019339,9716,138,33338,,,,1,,,10189,card,,
,y,y,,67,,70,,4019601,9716,212,441164,,,,3,,,10189,card,,
,y,y,,71,,70,,4019632,9716,223,145551,,,,1,,,10189,card,,
,y,y,,42,,79,,4022763,9717,128,30966,,,,0,,verbal_abuse,9790,card,,
,y,y,,69,,70,,4023646,9717,205,190796,,,,2,,,10189,card,,
,y,y,,81,,70,,4023910,9717,257,307069,,,,1,,,9790,card,,
,y,y,,28,,203,,4022436,9718,156,26255,,,,4,,emergency_brake,8178,card,,
,y,y,,58,,163,,4023455,9718,201,31199,,,,2,,diving,8178,card,,
,y,y,,64,,70,,4023569,9718,227,158234,,,,1,,,9810,card,,
,y,y,,74,,70,,4023712,9718,265,487867,,,,3,,,8178,card,,
,y,y,,90,2,25,,4024384,9718,362,30703,,,,7,,stall_time,9810,card,,
,y,y,,48,,70,,4021497,9720,186,22313,,,,2,,,9905,card,,
,y,y,,60,,203,,4021558,9720,238,201888,,,,3,,emergency_brake,9905,card,,
,y,y,,2,,129,,4022146,9721,15,27425,,,,2,,hands,8406,card,,
,y,y,,65,,203,,4023597,9721,280,58351,,,,1,,emergency_brake,9788,card,,
,y,y,,75,,73,,4023738,9721,327,324910,,,,4,,serious_fouls,8406,card,,
,y,y,,89,,203,,4024161,9721,382,303905,,,,3,,emergency_brake,8406,card,,
,y,y,,79,,73,,4024390,9721,407,269788,,,,3,,serious_fouls,9788,card,,
,y,y,,42,,70,,4029322,9722,143,242709,,,,1,,,8226,card,,
,y,y,,45,,70,,4029376,9722,156,20125,,,,1,,,8177,card,,
,y,y,,78,,70,,4030057,9722,291,91984,,,,1,,,8177,card,,
,y,y,,90,,70,,4030166,9722,340,27155,,,,1,,,8177,card,,
,y,y,,37,,70,,4030466,9724,103,570956,,,,1,,,9904,card,,
,y,y,,38,,70,,4030476,9724,106,31290,,,,1,,,8358,card,,
,y,y,,47,,70,,4030752,9724,158,355356,,,,3,,,8358,card,,
,y,y,,52,,70,,4030801,9724,171,237541,,,,1,,,8358,card,,
,y,y,,84,,70,,4031060,9724,290,115847,,,,1,,,9904,card,,
,y,y,,90,1,70,,4031106,9724,322,80229,,,,1,,,9904,card,,
,y,y,,6,,70,,4022183,9725,17,36379,,,,1,,,8460,card,,
,y,y,,16,,70,,4022288,9725,57,26928,,,,3,,,8460,card,,
,y,y,,42,,70,,4022755,9725,138,182892,,,,1,,,8460,card,,
,y,y,,61,,70,,4023519,9725,203,141145,,,,1,,,10269,card,,
,y,y,,30,,70,,4108362,9726,185,114963,,,,1,,,10189,card,,
,y,y,,32,,70,,4108401,9726,198,260470,,,,0,,,9904,card,,
,y,y,,42,,70,,4108710,9726,677,80229,,,,5,,,9904,card,,
,y,y,,69,,70,,4109727,9726,464,94916,,,,1,,,9904,card,,
,r,r,,86,,270,,4110165,9726,612,36784,,,,1,,,10189,card,,
,y,y,,88,,70,,4110223,9726,626,145551,,,,1,,,10189,card,,
,y,y,,13,,73,,4111614,9727,114,194533,,,,3,,serious_fouls,8178,card,,
,y,y,,31,,73,,4111786,9727,188,94685,,,,2,,serious_fouls,9789,card,,
,y,y,,39,,73,,4111863,9727,230,185175,,,,5,,serious_fouls,9789,card,,
,y,y,,43,,325,,4106217,9728,260,30889,,,,0,,pushing,9823,card,,
,y,y,,43,,79,,4106218,9728,262,298915,,,,1,,verbal_abuse,8721,card,,
,y,y,,47,,73,,4106313,9728,305,30872,,,,3,,serious_fouls,9823,card,,
,y,y,,90,2,325,,4106625,9728,602,147729,,,,7,,pushing,8721,card,,
,y,y,,33,,203,,4108427,9729,191,75397,,,,0,,emergency_brake,8460,card,,
,y,y,,17,,70,,4119516,9730,86,36035,,,,1,,,8406,card,,
,y,y,,41,,70,,4119722,9730,623,18904,,,,0,,,8226,card,,
,y,y,,43,,70,,4119753,9730,298,266523,,,,2,,,8406,card,,
,y,y,,61,,505,,4120152,9730,392,36774,,,,2,,Unsportsmanlike Cond,8226,card,,
,y,y,,83,,70,,4120331,9730,526,242709,,,,2,,,8226,card,,
,y,y,,13,,70,,4117620,9731,83,501568,,,,2,,,8697,card,,
,y,y,,31,,70,,4117867,9731,203,26545,,,,1,,,8177,card,,
,y,y,,37,,70,,4117959,9731,247,303484,,,,4,,,8697,card,,
,y,y,,39,,70,,4117999,9731,260,113340,,,,1,,,8177,card,,
,y,y,,48,,70,,4118596,9731,334,40985,,,,2,,,8177,card,,
,y,y,,55,,70,,4118737,9731,369,278823,,,,1,,,8697,card,,
,y,y,,61,,70,,4118863,9731,397,42860,,,,2,,,8697,card,,
,y,y,,45,1,325,,4108769,9732,272,145561,,,,2,,pushing,9810,card,,
,y,y,,45,1,79,,4108784,9732,274,145550,,,,3,,verbal_abuse,9810,card,,
,y,y,,53,,73,,4109333,9732,337,158234,,,,2,,serious_fouls,9810,card,,
,y,y,,58,,73,,4109471,9732,359,132844,,,,2,,serious_fouls,8358,card,,
,y,y,,62,,325,,4109602,9732,381,355358,,,,1,,pushing,8358,card,,
,y,y,,73,,73,,4109798,9732,483,532738,,,,1,,serious_fouls,8358,card,,
,y,y,,33,,79,,4108438,9733,183,207236,,,,1,,verbal_abuse,9788,card,,
,y,y,,33,,79,,4108441,9733,185,27324,,,,2,,verbal_abuse,10269,card,,
,y,y,,50,,70,,4109264,9733,268,29471,,,,1,,,10269,card,,
,y,y,,80,,70,,4109972,9733,401,281012,,,,1,,,10269,card,,
,y,y,,81,,70,,4110014,9733,406,278815,,,,1,,,9788,card,,
,y,y,,17,,505,,4108152,9734,75,13428,,,,0,,Unsportsmanlike Cond,8722,card,,
,y,y,,17,,505,,4108154,9734,77,30840,,,,1,,Unsportsmanlike Cond,9790,card,,
,y,y,,82,,70,,4110061,9734,398,30986,,,,1,,,9790,card,,
,y,y,,62,,643,,4146290,9734,462,93064,,,,9,,advantage,9790,card,,
